0,22.0729170462498,0
11.9008300886914,23.1141047655585,0
15.4723090711245,23.7567406755436,0
17.8137659009193,24.3953495010753,0
19.872025805606,24.9469427120204,0
21.7788646941978,25.4504103619694,0
23.5873023173245,25.9210288524722,0
25.3253463807475,26.3668845241742,0
27.0099721137859,26.7929018704972,0
28.6523905371951,27.2023545469003,0
30.2604565366627,27.5975550306492,0
31.8399165599682,27.9802117833979,0
33.3951153607209,28.3516315466026,0
34.9294240901611,28.7128418901733,0
36.4455135653473,29.0646694552089,0
37.9455362298713,29.4077920648435,0
39.431251601237,29.742774658298,0
40.9041153133936,30.0700948018101,0
42.3653439047553,30.3901612535195,0
43.8159629750887,30.7033277643071,0
45.2568436513125,31.0099035288576,0
46.6887306543436,31.3101612296613,0
48.1122642154378,31.6043433179581,0
49.5279974113312,31.8926669812202,0
50.9364100348236,32.1753281171549,0
52.3379198092284,32.4525045459436,0
53.732891541152,32.7243586311427,0
55.1216446549717,32.9910394363791,0
56.5044594439508,33.2526845139029,0
57.8815822940192,33.5094213984381,0
59.2532300780528,33.7613688630883,0
60.6195938750338,34.0086379815959,0
61.9808421356854,34.2513330318472,0
63.3371233911632,34.4895522683434,0
64.688568582132,34.7233885858308,0
66.0352930705897,34.9529300919919,0
67.3773983850881,35.1782606037345,0
68.7149737407435,35.399460078963,0
70.0480973680777,35.6166049936018,0
71.3768376788355,35.8297686719503,0
72.7012542921798,36.039021577088,0
74.0213989408202,36.2444315669411,0
75.3373162734879,36.4460641207222,0
76.6490445676031,36.6439825397171,0
77.9566163638587,36.8382481257819,0
79.2600590326914,37.0289203404123,0
80.5593952811501,37.2160569468267,0
81.8546436074541,37.3997141371537,0
83.1458187095103,37.5799466465244,0
84.4329318527943,37.7568078556168,0
85.7159912022785,37.9303498829975,0
86.9950021224649,38.1006236684224,0
88.2699674490591,38.2676790481104,0
89.5408877353715,38.4315648228753,0
90.8077614761452,38.5923288198874,0
92.0705853111802,38.7500179487465,0
93.3293542108389,38.9046782524597,0
94.5840616452679,39.0563549538537,0
95.8346997389632,39.2050924978826,0
97.0812594121113,39.350934590246,0
98.3237305099883,39.4939242326799,0
99.5621019215444,39.6341037552463,0
100.796361688191,39.7715148459094,0
102.026497103688,39.9061985776575,0
103.25249480594,40.0381954333996,0
104.474340861419,40.1675453288444,0
105.692020842876,40.294287633546,0
106.905519900904,40.4184611902827,0
108.114822829896,40.5401043329189,0
109.319914128854,40.6592549028848,0
110.520778057494,40.7759502643947,0
111.717398688016,40.8902273185158,0
112.909759952904,41.002122516185,0
114.097845689057,41.1116718702648,0
115.281639678557,41.2189109667202,0
116.461125686318,41.3238749749908,0
